"","id","group","age","gender","ic_scoops","ic_rt","ffmq.X1","ffmq.X2","ffmq.X3","ffmq.X4","ffmq.X5","ffmq.X6","ffmq.X7","ffmq.X8","ffmq.X9","ffmq.X10","ffmq.X11","ffmq.X12","ffmq.X13","ffmq.X14","ffmq.X15","ffmq.X16","ffmq.X17","ffmq.X18","ffmq.X19","ffmq.X20","ffmq.X21","ffmq.X22","ffmq.X23","ffmq.X24","ffmq.X25","ffmq.X26","ffmq.X27","ffmq.X28","ffmq.X29","ffmq.X30","ffmq.X31","ffmq.X32","ffmq.X33","ffmq.X34","ffmq.X35","ffmq.X36","ffmq.X37","ffmq.X38","ffmq.X39"
"522", 626,2,33.77826,"f",14.712196,397.1615,1,4,3,2,1,1,3,1,3,3,2,4,1,1,1,4,5,1,2,2,1,2,1,3,3,2,2,3,2,4,2,3,2,2,5,1,2,2,4
"523", 343,2,33.82821,"m",16.307052,434.4235,4,1,1,1,2,2,1,2,2,5,3,1,4,2,3,3,4,2,1,3,1,1,4,2,3,3,2,4,1,5,4,2,1,2,2,2,2,3,3
"524", 353,2,29.99084,"f",17.524442,427.5552,1,1,2,3,2,1,1,1,3,1,1,1,3,1,1,1,1,1,5,1,3,3,1,5,3,1,2,2,5,2,1,1,4,1,1,1,3,1,3
"525", 666,2,42.35214,"f",12.188173,360.4670,1,3,2,1,4,1,3,3,1,1,1,5,3,1,1,3,1,2,1,1,1,2,3,1,1,2,4,2,1,2,1,3,1,1,1,1,2,4,1
"526", 170,2,32.72729,"m",11.413255,379.6874,4,5,1,1,3,2,3,2,1,2,1,1,2,1,2,3,3,1,1,1,1,4,3,1,3,3,2,3,1,3,1,2,1,2,2,3,3,3,3
"527", 823,2,36.11479,"m",11.555815,403.3636,1,3,4,3,2,2,2,2,2,1,3,1,4,3,2,2,2,4,3,3,3,4,4,2,4,3,2,3,3,2,1,4,1,4,2,1,2,2,3
"528", 213,2,45.67396,"m",13.541784,347.9146,1,2,2,1,4,2,4,3,2,5,2,2,1,3,1,4,3,4,2,1,2,3,3,2,5,1,3,2,1,4,1,2,1,4,2,1,3,2,4
"529", 154,2,28.79731,"m",16.627709,343.3639,1,1,3,1,2,2,1,3,1,1,1,1,3,2,1,1,1,2,1,1,1,2,4,1,1,2,1,2,1,3,1,1,1,3,2,1,1,2,2
"530", 336,2,34.43396,"m",22.240664,453.7727,1,1,3,2,2,4,1,1,2,2,2,1,3,4,1,1,2,3,2,1,2,2,2,3,1,1,2,2,1,1,1,2,4,1,1,1,2,1,1
"531", 440,2,44.87183,"f",20.357923,294.4337,1,2,2,5,3,1,2,3,5,4,1,1,2,3,3,2,4,4,4,1,3,1,1,5,2,2,2,2,5,1,3,3,5,3,2,1,1,3,2
"532",  10,2,50.89301,"m",14.034933,424.5441,4,1,3,3,4,3,2,4,2,4,4,2,1,2,4,1,2,2,1,4,4,3,2,1,3,4,3,3,3,1,4,3,3,3,5,3,2,4,4
"533", 987,2,42.63681,"f",17.226010,368.3353,1,1,3,4,3,1,2,1,3,5,1,2,1,3,1,1,4,1,5,1,4,1,1,4,4,1,2,1,4,2,1,2,5,1,5,2,2,1,5
"534",  13,2,40.89439,"f",16.699850,413.0467,1,3,3,5,4,1,3,2,4,1,1,5,4,2,1,1,3,2,5,1,2,1,3,3,3,2,3,4,4,1,1,4,3,4,1,1,3,2,1
"535", 185,2,40.45913,"f",18.899542,439.7719,1,1,4,2,3,3,2,4,3,4,2,3,3,5,3,1,2,2,4,2,3,1,3,3,4,2,1,4,3,5,4,1,2,3,3,2,1,1,5
"536", 566,2,53.34650,"f", 9.311993,467.6425,2,2,2,1,1,2,2,2,4,1,4,1,2,2,1,1,2,2,2,2,1,1,2,1,1,1,2,2,1,1,2,1,2,1,2,1,2,2,1
"537", 214,2,31.72042,"m",16.390277,455.5864,1,3,2,3,3,1,4,3,2,3,1,2,1,1,1,3,1,3,2,2,3,3,2,2,1,1,3,3,4,3,1,2,3,2,1,2,3,2,3
"538", 873,2,20.99012,"m",21.923318,361.6603,3,2,4,5,1,2,4,1,2,5,1,4,1,4,3,2,4,1,3,1,5,1,1,2,4,3,3,1,3,4,2,2,4,1,4,1,2,1,4
"539", 652,2,36.24526,"m",17.550240,368.5530,1,3,2,3,3,1,2,2,1,2,1,3,2,4,1,2,2,4,2,1,1,1,4,2,3,1,4,4,1,3,1,1,1,1,3,1,2,4,3
"540", 181,2,35.99808,"m",28.374793,438.8847,3,3,1,5,4,1,5,3,5,2,2,5,2,3,1,3,2,4,5,1,5,4,4,5,5,1,2,4,5,3,2,4,4,5,2,2,5,2,1
"541", 506,2,35.12210,"m",22.077301,397.1053,1,3,1,4,4,2,5,4,3,1,1,5,3,1,1,2,1,5,3,2,4,3,3,2,1,1,4,4,3,1,1,5,1,4,1,1,2,3,1
"542", 183,2,49.86258,"f",18.078738,400.6760,3,4,2,2,4,3,1,2,2,2,1,3,2,1,1,1,1,3,2,4,3,1,3,1,2,1,1,2,2,2,1,2,2,1,4,1,3,1,4
"543", 305,2,48.08564,"m",20.721831,269.4054,3,3,4,2,3,3,3,1,3,1,1,4,2,3,1,3,3,1,2,3,4,4,4,3,4,3,1,3,4,3,1,3,3,3,2,1,3,1,3
"544", 205,2,46.76672,"m",15.826244,347.5386,2,4,1,3,3,3,2,2,2,3,1,3,2,1,3,3,3,2,2,1,3,1,5,3,1,1,3,1,3,3,3,2,2,2,2,1,4,3,2
"545", 671,2,21.33791,"f",26.382428,472.8069,2,3,2,3,3,3,3,2,4,4,1,5,3,4,3,4,4,3,4,2,5,4,3,4,3,1,5,3,3,4,2,2,5,3,5,3,3,3,5
"546", 913,2,33.00906,"f",20.812910,383.6175,2,3,3,2,1,2,2,1,3,4,2,3,3,3,2,3,3,1,3,2,4,1,2,3,3,4,4,1,4,2,1,3,2,3,3,3,3,1,3
"547", 252,2,50.33238,"m",14.900633,379.7722,1,3,1,1,1,2,4,2,2,2,1,4,1,2,1,5,2,1,1,1,1,4,2,1,1,1,3,1,2,2,1,3,1,1,1,1,4,1,3
"548", 471,2,51.84854,"f",12.353730,394.4734,1,3,3,2,1,1,4,3,2,2,1,1,3,1,1,3,1,1,2,1,4,3,4,3,2,1,2,3,3,1,1,3,3,2,2,1,2,3,3
"549",  68,2,33.43738,"f",23.207751,399.9804,1,3,4,3,2,1,3,1,5,3,1,1,3,5,1,4,5,1,4,2,4,2,1,3,4,2,3,1,3,5,1,3,4,2,3,2,4,3,5
"550", 802,2,40.55069,"m",15.183271,396.7201,1,1,3,4,4,1,1,4,4,4,3,1,3,3,2,1,3,3,5,2,4,2,2,4,4,1,1,2,4,2,3,1,4,5,4,2,2,3,2
"551", 514,2,31.29898,"f",19.068531,369.0204,1,1,1,1,3,2,1,1,1,3,2,4,1,2,1,4,3,3,1,1,1,2,1,1,2,1,4,3,1,1,2,2,1,3,1,1,2,2,2
"552", 858,2,29.66804,"m",23.725310,473.5243,3,3,4,3,2,4,2,2,4,4,4,3,3,3,4,3,4,4,3,3,3,3,2,3,3,4,2,2,2,3,4,1,5,4,4,3,1,4,4
"553", 247,2,31.65779,"f",24.919081,404.6523,1,3,4,3,2,1,2,3,4,4,4,1,1,3,3,4,4,1,2,2,4,2,1,3,3,1,2,2,1,4,4,1,4,1,2,1,3,2,4
"554", 697,2,49.66457,"m",15.292885,365.5764,1,5,1,3,5,1,3,5,5,1,1,3,4,1,1,3,1,4,3,1,2,3,3,5,3,1,1,5,5,1,1,3,3,5,2,1,2,5,1
"555", 341,2,46.75169,"m",19.380512,348.6031,1,2,2,3,1,1,1,1,3,2,1,1,2,3,1,1,1,1,3,1,3,1,1,3,3,1,2,1,1,3,1,1,3,1,4,1,1,1,3
"556", 712,2,52.51333,"m",13.422706,353.6127,2,4,1,1,3,1,3,2,1,3,2,3,3,1,3,4,1,2,1,2,1,2,2,2,3,1,2,4,2,2,2,3,1,1,2,3,2,3,1
"557", 744,2,20.02529,"f",23.117469,435.5017,2,1,1,4,2,3,1,1,2,3,1,2,3,2,1,2,3,3,3,1,2,2,3,3,4,4,2,3,2,3,3,1,1,3,3,1,3,3,3
"558", 502,2,20.66265,"f",17.249594,385.4267,1,2,4,1,2,1,5,2,2,1,1,3,3,4,1,3,3,2,3,1,1,2,4,4,3,2,3,5,3,4,3,1,2,3,4,1,2,2,3
"559", 264,2,31.74297,"f",14.742441,378.9605,2,3,2,1,2,1,1,2,1,2,1,2,3,2,3,3,2,2,3,1,4,1,2,1,2,1,2,1,1,2,1,4,3,2,2,1,2,3,2
"560", 648,2,26.69142,"f",17.484904,371.0115,1,5,3,1,3,1,4,4,1,4,1,3,3,4,2,3,3,4,2,1,1,5,3,2,4,2,2,3,1,2,1,4,1,3,3,1,5,3,3
"561", 385,2,51.85280,"m",22.023927,465.2080,1,5,2,3,4,2,4,5,4,2,1,2,3,2,1,3,5,5,3,1,3,2,4,3,3,2,2,4,4,3,1,3,2,3,1,1,5,4,2
"562", 699,2,27.55836,"f",16.965027,362.3852,1,3,4,1,3,1,2,4,1,3,1,2,5,2,1,1,2,5,3,3,3,3,3,1,3,3,2,4,1,3,2,3,1,4,3,2,2,5,4
"563", 365,2,30.09135,"f",13.932936,386.6883,1,3,3,4,4,2,4,3,3,2,1,5,3,3,2,4,3,3,2,2,2,4,2,1,1,4,4,4,3,2,2,3,3,1,2,3,5,2,3
"564", 753,2,37.89299,"f",23.818240,481.2871,2,2,1,5,1,3,1,1,3,1,2,3,3,2,1,1,1,1,3,1,4,2,1,4,2,2,1,2,4,1,1,2,5,2,2,2,4,1,1
"565", 687,2,48.91923,"f",21.584381,378.5488,1,1,5,5,2,1,3,3,5,5,4,1,2,2,1,1,3,4,5,3,5,2,2,5,3,1,1,2,4,3,1,1,5,4,5,2,4,2,3
"566", 173,2,23.76347,"f",21.022311,314.1760,1,3,3,2,5,1,3,1,1,4,2,3,3,3,1,5,4,4,1,1,3,3,3,1,4,1,5,3,1,3,1,3,1,2,2,1,2,4,2
"567",  45,2,39.31506,"f",23.214003,401.7336,1,3,1,1,4,2,2,3,5,2,2,4,4,2,3,3,1,3,3,3,2,1,3,2,3,1,2,2,5,1,2,4,3,4,4,2,4,2,1
"568",  87,2,23.01731,"f",14.168709,363.6098,3,1,3,2,1,4,1,1,3,1,3,1,1,3,3,1,3,1,2,3,4,1,1,2,1,2,1,1,5,3,3,1,4,2,3,3,1,1,2
"569", 441,2,35.84806,"f",27.299695,371.4144,1,4,1,2,2,2,3,1,2,1,1,3,1,2,1,4,1,3,2,1,1,4,1,2,1,1,5,1,1,1,1,4,2,2,1,2,3,2,1
"570", 861,2,52.69241,"m",10.117216,403.7664,1,2,3,2,1,1,2,1,2,3,1,2,1,5,1,1,4,3,2,3,3,3,4,3,4,1,4,2,2,3,1,3,2,1,3,1,3,1,3
"571", 996,2,22.88709,"f",23.304902,372.6387,1,1,3,3,4,1,2,1,3,2,2,1,3,3,1,1,2,3,2,2,1,3,3,3,3,2,4,2,2,3,1,2,4,2,3,1,1,4,3
"572", 925,2,31.06823,"nb",18.025985,380.3981,1,2,2,2,5,3,5,4,3,2,1,3,5,1,3,1,2,2,4,4,3,2,3,3,2,3,3,5,2,2,3,2,3,5,2,2,1,3,2
"573", 232,2,37.76755,"f",20.609603,379.1603,2,4,5,3,3,2,1,3,3,3,1,2,5,3,1,5,5,4,3,1,2,4,4,1,5,1,4,2,4,3,2,2,2,3,4,4,4,5,3
"574", 681,2,45.75749,"m",19.621705,385.6532,1,2,1,1,1,2,3,1,2,2,3,1,2,1,3,4,1,2,2,2,1,5,2,1,1,3,2,1,2,2,2,3,3,1,1,4,1,1,2
"575", 438,2,24.33116,"m",19.711955,379.7491,2,4,1,3,5,3,2,4,4,2,2,3,3,1,3,3,1,3,3,4,3,4,2,4,1,1,3,3,2,1,2,3,3,4,2,3,2,4,2
"576", 199,2,49.82820,"m",15.823158,387.4877,1,2,2,5,5,1,4,4,3,4,1,3,2,4,1,4,4,2,3,2,3,3,3,2,4,1,3,3,2,2,2,5,4,4,4,1,4,3,2
"577", 963,2,48.10529,"f",14.927190,370.1265,1,3,1,2,1,1,2,1,4,2,1,4,1,1,1,3,2,3,2,1,1,2,2,4,1,1,3,1,2,2,1,1,2,1,1,1,4,1,2
"578",  32,2,26.87004,"m",23.864636,451.2871,1,3,3,3,5,1,4,4,2,4,1,5,5,4,2,4,2,5,4,2,4,5,5,3,1,2,5,4,4,3,1,4,4,4,3,2,3,5,2
"579", 918,2,20.22371,"m",18.730636,352.1762,1,1,2,5,5,2,1,5,4,3,3,2,5,4,2,1,4,4,2,1,3,1,4,4,3,1,2,3,2,3,1,2,4,4,3,2,1,5,2
"580", 800,2,27.88967,"f",18.614592,343.5370,2,3,4,5,2,2,1,3,4,5,2,3,4,3,1,4,4,3,4,1,5,3,2,4,4,2,2,2,5,4,1,4,2,3,4,1,2,4,5
"581", 215,2,50.22455,"m",12.678325,364.8652,1,1,3,3,3,1,1,3,4,4,2,1,3,3,1,2,4,4,5,3,3,1,4,3,4,1,3,2,1,4,2,1,5,5,4,1,2,4,5
"582", 727,2,46.39251,"f",15.942165,356.2601,4,1,1,3,3,4,2,2,4,3,4,1,3,2,2,3,2,2,5,2,2,1,1,2,1,4,1,3,2,2,3,2,3,1,3,4,1,4,3
"583", 379,2,48.81221,"m",10.581626,526.9366,1,2,5,5,3,1,3,1,2,3,1,2,3,3,1,4,3,4,2,1,1,3,3,4,1,1,4,3,2,2,1,4,3,2,1,1,2,2,2
"584", 175,2,47.84879,"m",18.205002,370.9027,1,1,2,2,1,1,4,2,1,1,2,1,4,1,2,2,2,3,1,1,2,1,3,2,1,1,1,4,3,2,2,1,1,3,1,1,1,4,2
"585", 679,2,54.08465,"m",22.127599,415.6177,1,3,1,4,1,1,1,2,3,2,2,1,1,2,2,2,3,1,3,2,5,2,1,3,4,3,3,1,5,3,2,1,5,2,5,3,1,1,5
"586", 576,2,31.85217,"m",16.427738,413.0049,3,3,2,3,4,2,5,4,3,1,3,3,2,2,1,3,1,3,2,2,1,5,4,2,2,1,2,2,3,2,2,4,3,1,2,3,4,2,3
"587", 141,2,26.87706,"m",23.734865,417.5284,1,4,1,2,3,1,4,3,3,1,1,4,5,1,1,5,1,2,4,1,4,4,4,3,1,1,5,3,4,1,1,4,2,2,1,1,3,4,1
"588", 216,2,30.42394,"f",25.735796,395.3977,1,3,2,2,4,1,3,3,2,1,1,4,4,2,1,3,3,2,2,1,3,3,1,3,3,1,5,3,4,4,2,2,1,2,2,1,3,2,3
"589",  69,2,45.79508,"m",19.031536,313.2457,1,3,3,1,5,2,5,5,3,4,1,5,3,4,1,3,2,3,3,1,1,5,3,3,1,1,5,3,2,4,1,4,3,4,2,1,3,4,2
"590", 283,2,44.72410,"f",17.058271,294.9218,1,1,2,2,5,1,1,3,1,3,1,2,3,3,1,1,1,4,4,1,2,2,4,3,3,1,3,4,2,3,1,2,2,2,4,1,4,5,2
"591", 868,2,28.50705,"f",22.618768,440.6894,1,1,3,3,5,1,3,5,4,4,1,1,3,4,2,2,3,5,1,1,1,1,2,2,2,1,1,2,2,3,1,2,1,3,2,1,1,3,2
"592", 572,2,24.89938,"f",18.950114,441.3407,3,3,4,1,4,4,1,2,1,2,2,2,3,1,1,1,4,2,1,2,1,1,3,1,2,3,1,3,2,1,4,1,1,4,4,4,1,3,2
"593", 475,2,18.30266,"f",16.481826,437.7045,2,1,2,2,1,1,1,2,2,1,2,1,1,3,2,1,1,1,1,1,3,1,1,4,2,1,1,1,1,3,1,1,3,3,1,1,3,1,2
"594", 855,2,25.29461,"f",24.364681,484.7038,3,5,4,4,4,2,4,3,5,3,2,3,1,3,2,4,5,1,5,2,3,4,1,4,4,1,2,3,4,5,2,5,5,2,5,3,5,1,4
"595", 480,2,51.16165,"f",21.582489,355.0798,1,2,2,2,1,2,3,1,3,2,4,3,1,2,2,3,1,2,3,3,2,1,2,2,2,4,1,1,1,3,3,1,2,1,2,3,1,1,2
"596", 571,2,24.44361,"f",18.425051,366.9645,2,5,2,3,4,1,3,3,3,2,1,2,3,3,1,3,2,4,3,1,4,3,5,4,3,1,2,4,2,2,4,2,3,4,1,1,2,4,4
"597", 562,2,47.06388,"m",22.964778,452.9796,1,1,3,1,1,2,1,1,1,1,2,1,2,2,1,1,2,1,4,3,3,1,1,3,1,3,1,1,2,2,1,1,3,1,1,3,1,2,1
"598", 280,2,33.63787,"m",13.927818,396.3967,3,2,1,1,1,2,2,2,1,2,1,3,3,2,2,1,1,2,1,2,1,3,1,1,2,2,4,3,1,2,1,2,1,2,3,3,2,2,3
"599", 159,2,23.49103,"m",15.356701,380.6680,1,3,5,1,2,1,4,2,4,3,1,3,4,3,1,3,3,5,3,1,2,3,5,3,4,2,4,2,2,3,1,2,3,3,3,1,3,4,4
"600", 647,2,25.22351,"m",19.396385,363.7843,1,2,3,3,1,1,2,1,1,2,1,3,1,2,1,3,4,1,1,1,2,2,1,2,4,1,1,2,1,2,1,3,1,1,4,1,2,1,4
"601", 735,2,40.60099,"f",21.226268,447.7671,1,3,5,1,2,1,3,3,1,5,1,2,2,2,1,3,3,1,2,1,1,1,1,1,5,1,4,2,1,4,1,3,1,2,2,1,2,4,5
"602", 437,2,49.14354,"m",20.266035,409.1433,3,2,1,4,3,3,3,2,2,1,3,3,1,1,4,2,1,4,3,2,3,3,3,3,1,2,3,1,2,3,3,2,5,3,3,2,1,3,1
"603", 703,2,27.97447,"f",20.772872,351.9966,4,3,3,4,3,2,2,5,2,2,3,2,4,2,3,3,2,4,1,3,1,2,3,3,2,3,2,4,1,2,4,2,3,4,1,3,2,4,3
"604",  90,2,19.44554,"f",26.252390,391.9521,2,3,2,2,3,3,5,3,3,4,1,4,2,2,2,3,2,2,2,1,2,3,3,2,3,2,2,1,3,1,1,3,2,1,1,2,4,2,3
"605", 419,2,21.88440,"f",14.696432,499.5734,4,2,4,1,4,2,3,5,3,4,3,2,5,5,4,2,4,3,1,3,4,3,5,2,5,4,3,3,2,4,3,3,1,4,5,4,2,3,5
"606", 483,2,54.37073,"f",18.972187,380.1033,1,5,4,4,2,1,5,1,4,4,1,4,1,1,1,4,2,1,5,1,5,5,3,4,2,1,5,1,4,3,1,5,5,3,2,1,5,1,3
"607", 239,2,36.91050,"m",15.635260,406.6855,4,4,3,4,1,2,2,1,1,3,3,2,1,2,1,4,5,1,1,2,3,2,1,2,3,3,4,1,1,3,2,4,4,1,3,4,4,2,2
"608",  98,2,52.57579,"m",21.197742,310.7468,3,3,3,5,1,2,2,3,4,4,1,3,3,4,2,5,2,3,5,1,5,3,3,5,4,1,4,4,4,4,1,3,5,5,5,2,2,3,2
"609", 462,2,47.86139,"f",13.554394,388.3737,1,2,4,3,2,1,1,5,1,3,1,1,5,4,1,2,3,4,1,1,1,2,5,2,5,1,2,4,1,4,1,1,3,3,4,3,2,4,3
"610", 978,2,28.40040,"m",19.983421,432.3990,1,3,4,2,5,3,4,4,3,5,1,3,4,4,4,4,5,3,3,2,4,5,3,1,5,3,3,4,1,4,1,5,1,3,4,2,4,2,3
"611", 515,2,19.08761,"m",19.994856,330.4640,2,2,2,3,2,3,3,3,2,2,2,2,2,3,4,2,2,4,3,4,4,2,4,3,2,3,3,3,2,2,2,2,2,4,2,2,2,2,3
"612", 793,2,26.04492,"f",18.000472,419.3982,1,2,1,1,2,1,4,3,2,3,2,5,2,1,1,3,3,3,3,1,1,3,1,3,3,1,3,1,4,2,2,3,2,1,1,2,4,2,3
"613", 318,2,21.45671,"m",13.682128,354.3600,3,3,3,3,5,2,3,5,2,1,2,4,3,1,3,4,1,3,1,2,1,4,2,1,1,3,3,4,1,2,3,4,1,3,3,3,3,4,1
"614", 780,2,21.48373,"m",20.868592,435.5684,1,3,5,2,1,1,5,2,1,3,1,2,3,3,1,3,3,2,2,1,1,3,1,1,3,1,4,1,1,2,1,2,2,2,5,1,3,3,3
"615", 409,2,46.10089,"m",17.088884,417.8603,3,3,4,3,3,3,2,3,3,3,3,2,4,2,2,3,2,2,1,2,2,2,2,5,2,1,4,3,3,2,1,3,1,2,5,1,3,2,2
"616", 386,2,49.54686,"f",14.783921,355.2935,1,4,3,1,1,2,5,2,1,4,1,4,1,4,2,5,4,1,2,2,1,4,1,1,3,2,5,2,2,3,2,3,1,1,2,2,5,1,2
"617", 371,2,23.64946,"m",24.466413,425.1307,2,2,2,4,2,2,1,2,3,2,1,2,1,2,3,2,2,1,3,1,2,1,1,3,1,1,3,2,4,1,2,2,2,1,3,3,1,2,2
"618", 290,2,36.29373,"f",19.982883,397.4223,2,4,5,2,1,1,5,3,1,4,2,5,3,4,2,4,4,4,1,1,1,4,2,1,2,2,5,2,1,5,1,3,1,1,5,2,5,3,5
"619", 541,2,32.02913,"f",29.210028,439.3723,1,1,3,4,1,1,2,2,5,1,2,1,1,2,1,1,3,1,2,2,3,1,1,4,1,1,1,1,5,3,1,1,1,1,1,1,1,1,4
"620", 244,2,41.16566,"m",18.881174,397.1351,3,3,1,3,5,3,2,4,2,1,3,5,3,2,2,4,4,3,4,3,1,4,4,3,2,4,5,5,2,2,2,4,1,4,2,3,5,4,1
"621", 531,2,47.51417,"m",15.808855,413.1510,2,2,4,3,2,4,4,3,4,5,2,2,2,4,2,2,3,2,3,4,2,2,3,5,5,3,1,1,5,2,3,3,1,1,4,3,2,3,4
"622", 932,2,27.24810,"m",15.959234,419.6846,2,2,4,2,3,2,2,3,2,1,1,2,2,4,3,1,2,3,2,2,1,3,3,1,1,1,2,3,1,1,1,3,2,2,3,3,1,2,1
"623", 116,2,51.03236,"m",20.595527,396.0116,1,2,2,2,5,1,1,5,2,2,3,1,5,4,2,2,2,3,2,2,2,3,3,2,5,3,3,5,4,3,2,1,4,5,2,2,1,3,4
"624", 258,2,52.81823,"f",13.294163,437.1003,3,2,3,3,2,1,1,1,2,2,1,3,1,1,1,3,2,1,1,1,2,1,1,2,4,2,1,1,2,2,2,1,1,1,4,2,2,1,4
"625",1000,2,36.18992,"f",18.639047,348.9013,1,3,2,1,4,1,2,3,2,1,1,2,3,2,1,2,1,4,1,1,3,1,4,1,4,1,3,2,3,2,1,3,3,4,2,1,1,3,3
"626", 950,2,38.24523,"m",15.434690,376.6347,1,2,1,3,3,2,5,2,3,3,3,5,5,1,1,3,1,4,2,3,1,5,4,1,1,2,2,4,3,1,2,3,2,3,1,1,5,5,2
"627", 583,2,42.22050,"m",16.647248,468.8486,2,3,4,1,2,3,5,4,3,1,4,3,1,5,3,3,4,4,2,4,1,3,2,2,4,1,3,2,2,3,1,4,2,4,2,1,3,1,3
"628",  35,2,42.66305,"f",15.846711,399.6977,2,3,5,2,4,2,3,3,2,2,1,4,4,4,2,2,4,3,1,2,2,4,5,3,5,1,2,3,4,5,1,3,3,2,3,2,4,1,5
"629", 945,2,40.98018,"m",18.210947,377.6225,2,2,2,1,5,1,2,3,2,1,2,3,3,3,1,3,3,2,2,1,3,1,5,2,3,2,2,2,1,1,2,3,1,4,5,1,4,5,3
"630", 412,2,24.90433,"f",21.524203,335.6090,4,3,2,2,2,4,2,1,5,4,2,1,3,5,3,1,3,2,4,4,5,2,1,4,2,3,2,1,3,4,2,1,1,1,3,4,2,3,4
"631", 865,2,39.53743,"f",19.889880,426.2853,1,3,3,1,4,1,3,4,2,2,2,2,2,2,1,3,3,1,2,2,2,2,2,2,3,2,1,3,4,2,1,1,2,2,4,1,3,2,2
"632", 901,2,36.24976,"m",25.025546,376.1679,3,2,2,1,1,2,3,3,1,3,2,3,1,4,1,2,3,1,1,3,2,2,1,3,4,2,2,2,1,3,2,3,1,1,3,4,4,2,4
"633", 444,2,36.28153,"f",21.969343,338.6191,3,4,2,1,1,3,2,4,4,3,3,1,5,2,2,2,2,3,1,2,4,1,5,3,2,2,2,4,4,2,3,1,4,3,3,2,4,3,3
"634", 501,2,43.10555,"m",18.187726,484.0685,2,5,4,1,3,1,4,3,3,5,1,4,3,3,1,4,4,2,1,1,1,4,2,1,3,2,5,3,2,4,2,5,1,3,5,1,5,2,5
"635", 217,2,19.27706,"m",17.853593,537.3213,1,3,2,2,1,2,4,2,3,3,1,2,2,3,1,3,5,2,2,3,3,2,1,3,2,1,2,2,2,2,1,2,3,1,1,1,2,1,4
"636", 707,2,51.37214,"m",16.498727,424.5416,2,2,1,1,2,1,3,3,1,2,3,4,3,4,1,2,1,4,2,2,1,2,2,2,2,2,2,2,1,2,1,1,2,4,2,1,3,1,3
"637", 551,2,47.72777,"m",19.391131,312.2039,2,2,3,4,2,1,1,1,4,2,3,3,2,4,3,3,3,1,4,1,5,1,1,2,1,1,3,2,4,2,2,2,3,1,5,1,3,1,4
"638",  40,2,42.21464,"f",22.670923,457.6236,1,4,4,1,4,1,3,3,3,5,1,4,4,1,2,5,3,3,2,1,1,5,4,1,2,1,5,4,1,2,1,3,1,4,3,1,4,4,3
"639", 359,2,20.39142,"f",23.660217,428.3228,3,1,3,2,1,3,1,2,3,3,2,1,1,3,3,1,2,1,1,2,3,1,2,1,3,2,2,2,4,3,2,2,1,1,4,3,1,3,5
"640", 886,2,42.75962,"f",15.249699,388.2398,2,2,2,4,4,3,2,4,5,3,1,1,5,3,1,3,3,4,5,2,4,1,3,5,2,3,1,3,5,3,1,1,4,1,1,4,1,3,3
"641", 633,2,53.60856,"f",20.676220,369.5930,2,2,2,2,1,1,3,2,2,2,1,2,3,2,1,2,3,4,1,1,2,3,5,2,2,1,1,3,2,1,1,4,1,4,2,1,1,4,3
"642", 908,2,50.44069,"m",18.092505,400.5393,1,1,3,4,3,1,1,2,4,1,1,1,3,3,3,3,2,4,5,2,2,1,4,3,2,1,2,3,2,1,2,1,3,2,1,2,1,3,2
"643", 293,2,25.39655,"f",14.388362,324.5355,1,2,2,1,5,1,3,5,1,1,1,3,3,1,3,3,1,4,1,3,1,3,4,1,1,1,2,3,2,1,2,4,2,5,1,4,2,3,2
"644", 891,2,18.95257,"m",19.264841,446.9699,1,1,4,3,1,2,1,2,4,2,1,1,1,4,3,1,2,1,1,2,1,1,3,3,2,1,1,2,2,3,2,1,1,3,4,2,1,1,2
"645", 899,2,49.34654,"m",21.040558,371.1188,2,1,2,4,5,1,1,5,3,5,2,2,4,5,4,1,3,5,4,4,5,1,5,3,5,4,4,5,4,4,4,1,4,5,3,2,1,4,3
"646", 324,2,35.06335,"f",15.075694,477.5195,1,2,3,5,1,1,1,2,3,4,1,1,1,5,1,1,4,1,3,1,4,2,2,3,3,1,1,1,4,3,1,2,5,1,3,1,1,2,3
"647", 277,2,22.50079,"f",17.460970,334.4890,1,2,1,2,1,1,4,1,3,2,1,2,1,2,1,3,3,2,2,1,1,2,2,1,2,2,1,1,2,1,1,5,2,1,1,1,2,1,2
"648", 420,2,44.19610,"m",20.536813,415.1410,4,1,4,2,4,4,3,4,2,4,2,1,1,3,4,1,4,3,1,4,2,1,3,2,4,3,2,2,3,2,3,3,1,2,5,3,1,2,4
"649", 832,2,44.28310,"m", 9.472905,415.6475,1,4,3,2,2,1,4,4,2,2,1,3,3,2,1,4,3,3,2,1,3,2,3,2,2,2,4,2,4,2,1,2,2,1,2,1,3,3,3
"650", 782,2,28.11891,"f",22.244052,380.0324,2,1,1,1,1,4,3,1,1,1,2,1,1,3,2,4,1,2,2,2,2,3,3,1,2,2,3,3,1,2,2,3,3,2,2,3,4,3,1
"651", 784,2,25.37762,"m",25.725025,412.6253,3,5,3,5,2,1,5,1,4,4,4,4,1,4,3,4,3,2,4,1,3,4,1,2,3,2,3,1,3,4,3,5,3,2,2,3,5,1,3
"652", 676,2,38.08005,"f",20.343969,468.1631,1,5,4,1,1,1,2,1,1,3,1,2,2,2,2,5,3,2,3,1,4,5,2,2,3,1,2,1,3,4,1,3,2,1,4,1,3,1,3
