"","id","group","age","gender","ffmq.X1","ffmq.X2","ffmq.X3","ffmq.X4","ffmq.X5","ffmq.X6","ffmq.X7","ffmq.X8","ffmq.X9","ffmq.X10","ffmq.X11","ffmq.X12","ffmq.X13","ffmq.X14","ffmq.X15","ffmq.X16","ffmq.X17","ffmq.X18","ffmq.X19","ffmq.X20","ffmq.X21","ffmq.X22","ffmq.X23","ffmq.X24","ffmq.X25","ffmq.X26","ffmq.X27","ffmq.X28","ffmq.X29","ffmq.X30","ffmq.X31","ffmq.X32","ffmq.X33","ffmq.X34","ffmq.X35","ffmq.X36","ffmq.X37","ffmq.X38","ffmq.X39","ic_scoops","ic_rt"
"522", 850,2,20.88328,"f",1,3,4,2,5,2,4,4,3,3,2,2,4,3,2,2,1,4,2,1,2,4,4,1,2,1,3,4,3,4,1,3,3,5,4,2,3,4,2,27.429363,452.2778
"523", 245,2,45.00016,"f",4,5,1,1,5,1,3,4,2,2,3,4,3,1,4,4,1,2,1,2,3,3,3,1,1,3,3,3,1,2,1,3,3,4,2,3,2,3,1,13.766774,409.2853
"524", 925,2,27.03536,"f",1,3,3,2,2,1,3,1,3,3,1,2,1,3,1,1,2,1,4,1,3,2,1,2,3,1,3,1,3,3,1,1,4,2,2,1,2,4,2,19.228814,459.2679
"525",  37,2,34.57643,"m",2,1,5,2,1,1,4,2,3,5,1,4,3,4,1,1,5,3,2,1,2,1,1,5,4,2,2,1,3,4,2,3,3,1,4,3,3,2,3,21.560623,421.3152
"526", 804,2,47.99707,"f",1,2,5,3,1,1,5,2,3,2,1,3,1,4,1,5,3,2,2,1,3,1,3,3,3,1,4,1,5,4,1,4,5,3,2,1,2,2,1,21.332494,367.9124
"527", 615,2,23.41705,"f",1,4,4,3,1,2,2,1,3,4,2,1,2,2,3,1,2,2,5,2,4,3,1,4,2,2,2,3,3,3,3,2,4,3,4,1,4,2,4,27.986265,514.6145
"528", 775,2,42.60849,"f",1,3,1,3,3,1,4,2,1,2,1,2,1,1,2,3,1,3,3,2,1,3,3,1,1,2,3,2,1,1,1,4,2,3,1,2,1,2,1,18.492077,390.1927
"529", 158,2,48.24241,"f",1,4,3,4,2,1,2,2,4,1,1,1,1,1,1,3,3,3,3,1,3,1,1,3,2,3,1,1,4,3,2,1,3,3,2,2,2,3,1,18.021330,459.3393
"530", 575,2,42.96387,"m",3,1,5,1,4,2,1,3,1,2,3,2,4,4,1,3,3,4,1,2,1,1,4,2,5,1,1,1,1,4,1,2,1,5,5,2,2,4,5,19.397337,503.8438
"531", 887,2,45.17674,"f",1,3,1,3,4,1,3,2,4,2,1,4,3,1,1,4,3,4,2,1,1,5,4,2,2,1,3,2,1,3,1,1,1,3,1,1,1,3,2,11.039639,321.2034
"532", 831,2,44.44790,"f",2,1,2,3,1,2,2,1,2,3,3,4,1,1,3,2,2,1,1,4,3,4,1,4,2,4,4,1,2,1,3,2,3,1,5,1,3,1,3,17.084772,389.0752
"533", 562,2,29.33178,"m",1,2,4,2,2,1,4,1,2,2,1,2,1,1,1,1,2,1,4,1,1,3,1,3,3,1,4,3,5,2,2,3,1,1,4,1,1,1,2,16.566164,362.7428
"534",  91,2,44.82420,"m",1,1,3,2,4,2,1,4,2,4,1,2,5,2,3,1,3,4,1,2,1,2,4,2,3,1,1,5,2,1,2,2,1,3,4,1,3,5,1,12.772813,447.9748
"535", 874,2,34.67954,"f",2,3,3,3,1,3,3,1,1,3,3,2,3,5,2,3,3,3,1,1,1,1,2,2,3,3,4,3,1,2,1,3,4,3,4,2,2,2,3,21.641953,382.8068
"536", 155,2,29.86767,"m",4,3,2,3,1,2,2,4,4,3,4,2,2,2,3,4,2,3,5,3,4,1,3,4,1,4,2,4,3,1,2,3,4,2,1,2,2,3,1,19.190115,523.7409
"537", 370,2,23.40388,"m",1,1,1,4,2,4,2,2,2,2,1,2,2,3,2,2,3,1,2,2,4,3,2,2,2,1,2,2,2,1,2,3,2,1,4,4,1,3,2,14.839889,413.0209
"538", 812,2,49.33644,"f",4,3,4,3,1,3,3,3,1,3,2,2,1,2,3,2,1,1,2,2,1,1,1,1,2,1,3,1,2,1,3,2,2,2,1,3,3,3,4, 7.641860,360.3866
"539", 926,2,30.98890,"m",2,2,2,4,2,1,2,1,3,1,1,2,2,2,3,2,2,2,5,1,1,2,2,4,2,1,2,4,3,1,1,1,2,2,4,3,3,1,3,19.851916,427.0714
"540", 701,2,49.96582,"f",2,5,1,2,4,1,4,2,3,3,1,2,2,1,1,5,1,3,3,2,1,3,2,1,1,1,3,1,1,1,2,1,1,4,1,2,4,3,2,12.286971,414.5736
"541", 614,2,31.24710,"f",3,2,3,3,3,2,2,3,4,3,4,1,3,3,2,1,5,3,2,3,4,1,3,3,5,1,1,2,4,5,3,1,2,3,4,2,1,2,5,21.587937,281.2981
"542", 703,2,19.26036,"f",1,2,5,2,2,1,3,2,3,4,1,3,2,5,1,1,5,1,2,1,2,1,2,3,5,1,3,3,3,5,1,2,2,3,4,1,3,2,4,19.749709,345.0044
"543", 710,2,52.53409,"m",3,3,4,4,4,3,4,5,5,3,3,2,5,4,3,4,5,2,5,4,5,2,3,3,4,4,3,4,5,4,4,4,4,3,4,4,2,3,5,21.575706,464.9251
"544", 485,2,20.89787,"nb",2,2,1,3,1,1,2,1,3,2,1,2,1,2,3,1,2,1,3,1,3,5,1,1,1,1,3,1,2,1,2,2,3,1,1,2,3,1,2,17.330156,470.9963
"545", 482,2,33.29213,"f",4,2,1,4,1,2,4,2,3,2,2,4,1,3,3,1,2,1,4,2,4,4,1,1,3,4,3,1,2,2,1,4,2,1,1,2,4,2,3,16.715831,307.4390
"546", 120,2,38.70530,"f",1,4,2,2,2,1,3,4,4,2,1,3,2,2,1,2,2,3,4,1,4,3,3,3,1,2,4,3,2,1,1,1,2,5,1,1,3,3,3,25.286178,366.5903
"547", 588,2,35.74967,"f",1,2,2,1,3,2,1,4,3,2,4,1,4,3,3,4,2,2,3,1,2,2,3,2,2,2,1,4,3,1,1,1,2,3,1,2,1,4,2,12.718792,497.6061
"548", 350,2,44.15970,"f",1,1,3,5,2,1,1,1,3,1,3,2,1,4,3,1,3,1,2,1,2,2,1,4,4,1,3,1,5,4,1,3,3,1,2,2,3,1,3,21.670364,343.2430
"549", 857,2,32.03801,"f",2,4,1,3,4,2,2,3,3,4,3,2,4,3,3,3,4,4,4,3,5,4,5,3,2,1,3,5,3,2,2,1,2,4,4,3,1,3,4,21.191449,382.7223
"550",  36,2,38.62914,"f",1,2,5,3,4,1,3,5,3,3,1,1,2,5,2,1,5,4,2,2,4,1,5,3,4,1,2,2,2,4,1,2,1,3,3,1,1,3,5,22.772737,404.8021
"551",  11,2,53.72862,"m",3,4,3,3,3,3,3,1,3,5,3,3,3,2,4,2,2,2,3,2,2,4,3,4,5,4,2,3,4,3,2,2,3,3,4,1,2,1,5,18.372645,373.8004
"552", 608,2,19.10668,"m",1,1,3,2,3,1,4,5,1,3,1,2,3,3,1,3,1,3,1,1,2,2,2,2,3,1,1,5,2,2,1,1,3,2,1,1,1,3,2,19.167213,350.2848
"553", 190,2,31.55791,"f",3,3,2,3,2,4,3,3,4,2,4,3,3,2,4,5,3,3,4,4,1,2,1,4,1,3,5,3,4,1,3,2,2,2,3,4,2,3,2,20.535453,374.2434
"554", 783,2,24.63560,"m",1,1,1,2,3,2,2,3,1,1,1,1,2,1,1,3,2,3,1,2,3,1,4,1,1,2,2,4,3,4,3,2,1,4,2,1,1,2,2,15.520246,356.3143
"555", 697,2,46.24974,"f",1,3,1,1,1,1,1,1,2,2,1,2,1,2,1,1,1,2,1,1,1,2,1,1,2,1,3,1,1,1,1,3,1,1,1,2,1,1,3,14.581388,328.9690
"556", 752,2,42.23206,"nb",1,2,2,1,2,3,1,2,1,3,1,1,3,3,1,1,4,4,2,2,1,1,3,2,3,2,1,3,1,1,1,1,1,3,2,1,2,3,2,15.620430,455.3781
"557", 251,2,33.30109,"f",3,2,4,3,5,3,3,5,1,4,2,4,5,3,3,4,3,5,3,2,3,2,5,2,3,3,3,5,2,1,2,1,4,5,5,1,3,5,3,16.162293,368.5995
"558", 136,2,34.01350,"f",1,2,3,1,1,2,2,1,2,4,1,2,1,3,1,3,4,2,1,3,1,2,1,2,2,2,3,1,1,3,3,3,1,1,3,2,1,2,2,12.475893,386.2165
"559", 984,2,22.95310,"m",1,5,1,1,4,2,4,3,1,2,1,4,2,1,2,5,1,3,2,2,2,3,2,1,1,2,4,4,1,1,3,5,1,3,1,2,4,2,1,18.938673,420.6883
"560", 772,2,51.03114,"f",1,3,3,1,2,1,3,1,1,4,1,4,3,5,1,5,2,2,1,1,1,3,4,1,1,1,2,1,1,5,1,2,1,2,3,1,3,1,2,17.596249,403.8233
"561", 182,2,50.07296,"f",1,4,3,1,3,1,4,4,1,3,2,2,5,3,3,5,2,4,2,2,2,4,3,1,4,2,3,4,3,4,2,4,1,5,4,1,2,5,4,20.795520,407.8201
"562", 336,2,41.95556,"f",1,3,5,4,3,1,3,3,3,1,1,2,2,1,1,3,2,4,4,1,4,1,2,3,3,1,3,3,3,1,1,2,3,5,2,1,2,4,1,16.796176,471.1616
"563", 451,2,22.92798,"f",2,2,2,5,1,2,2,1,3,4,2,1,3,5,1,4,4,2,5,3,5,3,1,4,4,4,2,4,4,4,3,3,3,3,3,2,3,3,4,18.889562,435.7537
"564", 268,2,37.59975,"f",2,1,4,5,2,2,1,2,1,4,1,1,2,5,1,1,3,3,3,1,2,2,3,5,4,1,2,1,2,3,1,2,2,3,1,2,2,3,2,27.581565,371.6233
"565", 383,2,50.80260,"f",2,4,1,1,3,1,2,5,2,4,2,2,5,1,1,4,2,5,2,1,2,1,3,1,3,3,4,4,2,3,1,3,2,5,1,2,3,5,3,11.934725,402.7982
"566", 406,2,45.28513,"f",1,4,1,4,1,1,4,1,4,1,1,4,2,2,1,4,2,2,4,1,3,5,4,3,1,1,3,1,3,2,1,4,4,2,5,1,4,3,1,16.556733,377.7009
"567", 858,2,34.99211,"m",1,3,4,3,4,2,4,3,3,4,2,4,4,4,2,3,4,4,2,1,3,4,3,4,4,1,4,1,1,3,2,4,2,4,1,1,4,3,2,14.263047,404.4726
"568", 291,2,49.48494,"m",1,2,4,3,1,2,1,1,3,5,3,3,2,2,1,1,4,1,2,2,1,1,2,1,3,3,4,4,2,3,1,3,2,2,4,1,3,2,4,18.289516,436.6634
"569", 112,2,48.97258,"m",1,2,4,3,1,1,2,2,3,2,1,4,1,2,3,2,3,3,2,2,1,3,4,2,2,2,2,4,4,2,1,2,1,5,1,1,2,3,1,11.862323,374.5180
"570", 621,2,33.48873,"f",1,3,5,3,2,1,1,4,2,5,3,5,2,4,1,3,5,2,3,2,2,3,3,3,3,1,2,2,3,5,3,4,2,4,3,4,3,3,5,20.261720,359.5546
"571", 460,2,34.53919,"m",1,2,2,3,2,1,3,3,3,4,3,1,1,3,1,2,2,1,1,3,3,1,1,4,3,1,2,1,2,3,1,3,2,1,2,2,2,2,2,23.594396,329.4018
"572", 981,2,46.36601,"m",1,2,4,4,2,3,4,2,4,3,1,1,1,3,2,2,2,1,5,1,1,2,1,4,3,1,2,2,3,2,1,2,4,2,2,1,2,4,3,15.307449,443.3048
"573", 639,2,22.25406,"nb",1,3,1,2,4,3,3,3,1,3,1,2,2,3,2,2,3,3,1,3,2,4,1,4,2,1,2,3,2,3,1,2,1,1,3,3,3,4,2,17.214848,450.9863
"574", 595,2,26.30340,"nb",3,4,3,3,1,3,4,3,3,2,2,3,2,4,1,3,2,2,3,4,1,5,2,4,1,3,4,3,3,1,2,4,4,1,2,1,5,1,3,26.115438,418.6146
"575", 839,2,54.33532,"m",2,4,2,4,4,1,3,3,4,2,2,5,1,3,2,4,3,4,3,2,3,5,3,4,2,3,4,3,5,3,2,4,4,3,1,2,4,3,4,18.455936,505.5559
"576", 534,2,43.66996,"f",1,1,3,1,1,1,1,3,2,4,1,2,3,2,1,2,2,2,2,1,1,3,4,2,2,1,1,4,1,1,1,2,3,5,5,1,1,3,3,20.990846,334.4298
"577", 750,2,23.33814,"m",3,4,3,2,4,1,2,2,3,1,1,1,5,2,1,1,2,3,1,1,4,2,1,3,1,2,4,2,4,1,2,3,4,4,1,1,3,5,2,19.675246,375.0104
"578", 302,2,24.14401,"m",3,1,5,2,1,2,1,4,4,4,1,2,2,3,3,4,3,1,3,1,4,1,3,2,4,3,1,3,2,4,2,1,2,1,5,1,2,2,3,20.593287,400.8811
"579", 379,2,52.47862,"f",2,1,1,3,1,4,1,3,3,2,1,1,2,3,3,2,1,3,3,1,2,1,2,2,1,2,1,2,2,4,3,1,3,2,2,1,1,1,2, 6.628693,448.7322
"580",  15,2,18.91245,"m",3,1,1,2,1,2,1,2,3,1,2,2,1,1,3,1,1,1,2,2,3,2,2,3,2,4,2,2,4,1,2,1,4,1,1,2,1,4,3,17.461404,383.2435
"581", 408,2,43.43726,"f",2,3,1,1,4,1,2,4,1,4,2,2,5,3,1,4,3,2,1,1,1,4,3,1,2,1,2,2,1,3,1,3,1,3,3,2,2,3,3,15.127052,385.0707
"582", 344,2,41.41671,"m",2,1,2,1,3,2,2,2,1,4,4,3,3,2,3,3,2,4,1,4,1,1,3,1,2,3,1,4,1,3,3,2,1,5,2,4,1,4,3,17.347282,485.7266
"583", 387,2,30.33354,"m",3,1,1,3,2,3,4,5,3,4,2,2,2,2,1,4,4,2,3,1,1,5,3,4,1,1,3,3,3,1,1,3,4,3,3,4,2,3,2,14.890522,470.0267
"584", 599,2,18.49113,"m",2,2,1,2,1,1,4,3,2,2,1,2,2,3,1,3,1,1,3,1,2,1,1,1,3,1,1,3,3,1,2,2,5,3,1,2,2,4,1,25.169261,404.4922
"585", 271,2,34.09630,"m",4,3,3,1,4,2,4,1,1,3,3,2,2,3,3,3,2,1,1,4,2,5,2,1,2,3,4,1,1,2,3,1,2,5,1,3,4,3,3,15.050054,318.0810
"586", 952,2,47.01615,"m",1,2,4,1,3,1,2,1,1,3,1,4,1,2,1,2,2,1,2,1,1,3,2,2,3,3,5,1,4,3,3,3,1,2,2,2,3,2,1,23.102695,357.1463
"587", 671,2,25.36601,"f",1,1,4,3,3,1,2,3,1,3,1,2,2,2,1,1,1,2,1,1,1,2,2,1,2,1,2,2,2,1,1,4,1,2,3,1,2,4,4,24.966264,444.7579
"588",  44,2,41.81853,"m",1,3,5,1,3,2,3,3,1,5,2,1,3,5,1,2,2,1,1,4,1,1,2,1,3,3,2,5,2,5,4,2,1,3,5,2,2,2,4,20.147291,448.7410
"589", 318,2,48.09241,"m",1,2,4,2,2,2,2,4,2,3,1,3,1,3,1,1,5,1,2,1,1,2,1,2,3,1,3,5,2,2,1,3,1,3,5,1,2,3,4,15.105943,411.1510
"590", 761,2,37.59597,"f",3,3,1,1,2,3,1,2,2,1,2,1,3,1,3,2,2,2,2,2,3,2,1,1,4,3,3,2,2,2,1,3,2,1,1,1,2,2,2,18.868758,374.9159
"591", 414,2,19.65267,"f",1,3,1,4,1,1,2,1,2,1,1,4,1,1,1,3,1,1,3,1,3,2,1,3,3,2,2,1,2,2,1,4,2,1,1,1,3,1,2,23.283204,391.0460
"592",  27,2,42.16486,"nb",3,4,2,2,3,1,2,3,3,2,1,3,2,5,1,4,4,5,2,1,4,3,2,4,3,1,2,1,3,4,2,3,4,3,4,1,2,2,5,22.122686,489.4474
"593", 821,2,54.00867,"f",1,3,3,3,3,1,3,2,3,4,1,4,3,2,1,2,3,3,3,2,4,3,4,3,5,1,4,3,1,5,1,3,2,3,4,1,3,5,4,21.525141,421.5804
"594",  68,2,33.76637,"m",1,1,2,2,3,1,2,3,2,3,1,2,2,3,1,2,2,4,3,1,2,2,3,4,3,1,3,2,2,2,1,1,2,3,2,1,1,4,4,20.520983,403.7887
"595", 592,2,22.36646,"m",3,3,2,3,2,2,3,1,3,1,2,1,1,2,1,4,4,2,3,1,1,1,1,1,1,1,3,1,3,2,1,3,2,3,4,2,5,1,1,19.865561,366.9544
"596", 720,2,49.86935,"f",1,2,3,4,3,1,2,5,4,2,2,2,5,4,2,3,2,3,5,3,4,4,1,1,1,1,1,4,5,3,1,3,4,4,2,2,1,5,2,18.852871,468.0510
"597", 947,2,25.99083,"m",2,2,1,3,5,3,1,5,1,2,1,1,4,2,1,3,1,4,3,3,3,3,4,4,2,2,1,5,2,1,1,2,2,5,4,2,2,4,1,20.860058,482.6321
"598", 458,2,37.98163,"f",3,4,1,2,2,2,4,2,2,2,3,3,1,1,2,4,3,1,4,3,2,3,2,3,2,2,3,2,2,1,3,1,1,1,1,4,3,2,2,18.959537,380.2434
"599", 679,2,49.34338,"f",3,1,3,4,3,3,1,3,3,5,2,1,5,4,2,2,3,4,4,3,2,2,4,3,4,2,4,4,2,2,3,2,3,4,3,3,4,3,3,17.446920,409.2825
"600", 532,2,32.87162,"f",2,3,2,3,3,1,1,3,3,2,2,3,4,3,1,2,3,3,4,3,4,3,3,1,3,3,1,2,3,4,2,2,3,4,2,1,3,3,3,20.586055,499.2194
"601", 574,2,29.52577,"m",1,3,2,1,3,1,4,3,3,4,3,2,5,3,1,1,5,4,1,2,1,4,3,2,4,2,3,3,1,1,1,5,2,3,3,2,3,4,3,17.906529,313.4385
"602", 497,2,36.35469,"f",2,3,1,2,3,3,5,5,3,1,2,3,5,2,1,4,1,5,1,2,3,3,3,2,2,1,1,3,4,1,1,2,2,4,1,1,3,5,1, 8.746697,378.1147
"603", 401,2,18.60602,"f",3,3,5,4,2,3,2,3,5,5,1,3,4,4,4,4,5,3,2,3,3,4,4,3,4,1,4,4,5,3,2,3,3,1,4,2,5,1,4,18.019222,382.2696
"604", 782,2,21.85918,"f",3,3,2,2,3,2,4,2,2,3,2,4,2,3,1,4,3,2,2,2,1,5,4,2,3,1,5,3,3,3,1,4,2,4,3,1,2,4,1,20.783109,405.0183
"605", 449,2,36.31547,"m",1,3,4,3,5,1,2,3,1,2,1,4,4,4,1,2,3,3,2,3,1,2,5,1,4,1,2,3,1,4,1,2,3,4,1,1,1,5,3,26.444153,409.6603
"606", 815,2,32.51488,"m",2,3,4,1,4,1,4,4,5,4,3,3,5,4,2,5,5,4,3,3,3,3,4,5,2,1,3,5,4,3,1,5,5,5,3,3,4,2,4,19.556120,399.1561
"607", 735,2,29.42882,"m",2,3,1,3,3,2,2,1,3,2,2,3,2,1,3,3,1,2,3,3,2,3,1,2,1,1,2,1,5,1,1,3,3,2,3,2,3,1,2,14.814349,388.9155
"608", 945,2,45.94115,"m",2,4,1,4,2,2,2,2,1,3,3,3,4,3,3,2,3,3,1,1,2,3,3,4,1,1,2,2,3,2,3,2,3,2,3,1,5,3,3,13.690916,472.2069
"609", 293,2,35.41289,"m",2,1,2,2,1,2,1,1,2,1,1,1,3,1,3,1,1,2,1,2,2,1,3,1,1,3,1,2,1,2,2,1,1,2,1,2,1,2,3,14.743484,361.2902
"610", 652,2,32.91235,"m",3,4,5,5,3,3,5,4,4,2,4,4,5,3,4,3,2,4,3,3,3,2,2,4,2,3,4,3,5,1,2,4,5,3,1,3,2,2,2,14.460277,423.4750
"611", 932,2,49.27940,"f",2,4,3,1,1,2,5,2,2,3,1,3,2,5,1,4,1,3,3,3,2,4,1,4,3,1,2,2,3,2,1,4,2,1,2,1,5,2,2,10.191222,378.2500
"612", 499,2,19.92881,"nb",4,3,3,1,3,1,5,4,3,2,2,2,2,4,1,5,3,3,2,2,1,4,4,2,2,2,1,4,2,2,2,3,1,2,2,2,3,2,2,19.919961,408.9166
"613", 160,2,26.89507,"m",1,1,3,2,2,1,3,3,2,3,1,3,2,2,1,4,2,3,3,2,1,3,2,1,2,1,2,3,4,2,1,2,2,2,3,2,2,1,3,22.439312,276.9924
"614", 394,2,32.38102,"f",3,3,4,4,2,2,2,3,4,4,3,4,2,5,2,4,3,3,4,3,5,5,2,5,3,2,3,2,5,3,1,5,4,2,2,1,5,1,3,24.176645,325.9547
"615", 934,2,22.85926,"m",3,1,3,1,5,2,1,4,2,3,1,1,5,3,2,1,3,3,1,2,4,1,4,2,3,1,1,4,3,3,1,1,2,5,1,1,1,4,1,14.198313,461.8645
"616", 547,2,49.46148,"f",1,2,1,3,3,1,1,3,2,2,2,1,1,2,2,1,1,4,1,1,1,2,3,1,2,1,2,2,1,4,1,2,1,5,4,1,1,2,1, 9.296647,414.7148
"617", 533,2,37.71984,"f",1,2,1,2,4,3,3,3,3,1,2,2,2,1,1,3,2,3,2,2,2,2,1,2,1,2,1,5,2,1,2,1,1,2,2,3,1,3,1,15.737308,373.6550
"618", 232,2,51.84086,"f",1,3,5,3,5,1,3,5,2,5,1,3,3,2,2,4,5,4,1,1,2,2,5,1,3,1,3,4,4,5,3,3,4,5,3,1,2,3,4,21.894804,370.0069
"619", 935,2,28.81460,"nb",1,4,5,1,1,3,5,2,1,2,1,4,1,3,1,3,1,1,1,1,1,5,1,1,3,1,4,1,1,1,1,4,1,1,2,1,3,2,2,24.671168,410.1235
"620", 820,2,26.90338,"m",3,4,2,2,1,2,3,1,2,3,1,2,2,3,1,2,3,2,2,2,3,1,4,1,3,3,3,1,5,4,1,3,2,1,2,1,3,2,2,19.514527,393.2984
"621", 413,2,28.25323,"m",1,2,5,3,2,2,3,1,3,5,3,3,1,5,1,2,5,3,3,1,3,3,1,3,4,1,2,2,4,5,1,2,5,1,5,1,3,3,5,20.115444,427.8982
"622", 124,2,26.41722,"f",2,2,3,2,1,1,1,1,4,4,1,4,2,1,1,2,3,1,5,1,4,2,1,3,2,2,2,1,4,2,1,3,4,2,1,2,4,2,4,16.278029,420.0630
"623", 317,2,41.87018,"f",2,4,2,1,1,3,4,2,1,2,4,4,1,2,4,3,2,3,1,2,1,3,1,1,3,3,5,2,1,2,3,3,1,1,3,3,4,1,3,18.837388,379.9905
"624", 778,2,49.74273,"f",2,2,5,1,4,2,1,5,3,5,2,1,3,2,2,2,4,5,3,3,1,1,5,1,5,1,1,5,2,5,3,1,3,4,4,3,2,5,2,24.516447,427.8543
"625", 544,2,35.03887,"nb",4,3,1,1,2,2,1,2,1,1,3,1,1,1,2,2,1,1,1,3,1,1,1,1,3,3,1,1,1,1,3,1,1,3,3,4,1,1,2,18.486149,293.1056
"626", 936,2,26.68099,"f",1,1,2,2,1,3,1,1,3,2,1,3,1,2,1,2,1,3,2,2,2,1,3,1,4,1,3,1,4,3,2,2,3,2,2,1,2,2,2,18.322339,463.2774
"627",  79,2,25.30905,"m",4,5,3,2,2,2,3,3,2,3,3,3,3,1,3,5,4,3,4,2,4,3,3,3,4,2,5,2,3,3,2,2,1,4,4,4,5,4,4,19.732507,458.5872
"628", 230,2,29.82788,"f",3,4,2,3,3,4,1,4,3,1,4,3,3,2,1,3,3,3,4,3,4,3,4,4,1,2,4,4,4,2,2,3,5,3,2,3,3,2,2,14.612950,370.9212
"629", 976,2,27.42413,"f",1,1,2,1,2,1,2,2,1,2,1,1,1,3,2,1,4,2,1,1,1,2,2,1,4,1,2,3,1,4,1,1,1,2,3,1,1,3,3,19.774506,319.6167
"630", 213,2,23.66311,"m",1,1,3,3,5,4,2,4,3,4,2,1,1,3,2,1,5,2,4,3,5,1,2,3,4,2,3,1,5,2,3,1,2,1,3,3,2,2,4,18.758515,416.4717
"631", 331,2,28.31034,"f",1,2,3,2,2,2,2,2,1,3,2,1,2,2,1,3,5,1,2,1,2,2,1,1,3,3,2,1,2,3,3,3,1,1,3,1,2,1,2,20.169705,353.6733
"632", 123,2,23.23772,"m",1,5,2,4,4,1,3,4,4,4,1,4,4,2,1,5,1,5,5,4,5,5,5,3,4,2,4,4,5,4,1,3,4,5,1,1,5,4,4,24.869547,454.3546
"633", 140,2,33.22511,"f",2,4,2,2,3,1,5,3,1,4,2,3,2,2,1,4,3,3,1,2,2,3,2,2,3,1,4,5,1,1,1,4,1,3,3,1,3,2,2,12.819679,399.2105
"634", 743,2,41.71167,"f",1,1,3,2,3,1,2,3,2,3,1,3,2,3,1,3,4,2,2,1,2,3,3,1,4,1,2,4,1,3,2,2,1,3,2,3,2,2,4,22.936939,330.1008
"635", 786,2,39.82106,"m",3,4,2,3,4,1,2,4,5,1,3,3,4,3,1,2,3,3,5,1,4,2,5,4,1,2,2,2,2,1,1,2,4,5,3,1,4,5,1,16.881761,391.3974
"636", 205,2,35.66871,"f",4,5,3,2,3,2,4,2,1,4,3,5,5,3,2,5,3,4,3,2,1,4,3,3,3,1,4,3,2,3,3,4,3,4,4,1,3,2,2,23.825158,281.2787
"637",  25,2,34.60249,"m",1,3,1,3,4,3,4,5,3,3,2,3,2,2,1,3,2,4,3,2,2,4,3,4,3,1,5,5,4,3,1,4,3,5,3,1,4,5,3,17.232028,411.4975
"638", 700,2,44.84205,"m",1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,3,1,1,1,1,1,1,2,2,1,2,1,2,4,1,1,1,3,2,1,1,1,1,22.835681,485.1952
"639", 578,2,25.10663,"f",1,3,5,3,1,1,5,1,3,3,1,3,2,5,1,5,4,1,2,1,5,3,1,5,5,1,5,1,3,3,1,4,4,2,5,2,3,2,5,19.290059,390.1568
"640", 410,2,27.60750,"m",2,4,1,4,3,2,4,3,3,1,4,4,4,1,1,4,1,4,3,2,3,4,4,4,1,1,3,2,3,1,1,5,1,3,1,2,5,1,2,13.174299,396.4125
"641", 606,2,20.00555,"m",1,3,1,4,4,2,1,5,2,1,1,2,3,1,1,2,1,5,1,1,2,5,5,1,1,1,1,4,2,2,1,3,3,5,1,1,1,4,1,16.573055,377.7705
"642", 762,2,34.74170,"f",3,5,1,3,5,1,2,2,3,1,1,2,3,1,1,1,1,4,3,2,3,3,4,1,2,3,3,2,2,1,2,2,1,3,1,2,4,5,1, 9.923635,395.3359
"643",   8,2,19.33570,"m",4,4,1,4,1,3,3,2,5,3,2,2,2,3,3,4,3,2,4,1,5,2,3,3,2,1,3,2,4,2,2,2,5,1,2,1,5,2,4,25.474087,402.8091
"644", 181,2,37.45143,"m",2,2,1,3,2,2,2,1,2,3,3,3,3,4,3,3,2,1,3,2,2,2,3,2,2,2,2,3,3,2,2,1,2,1,3,1,2,1,5,22.211220,432.9267
"645", 174,2,26.51663,"m",1,2,4,5,1,1,1,4,5,4,1,2,2,2,1,2,3,1,4,2,4,1,3,4,2,1,2,2,5,4,1,1,5,2,3,1,1,2,3,28.262184,432.6929
"646", 285,2,35.68832,"m",1,5,3,2,1,1,4,1,1,3,2,4,1,3,1,3,1,1,2,1,2,4,2,1,4,1,3,2,1,2,1,3,1,1,4,1,4,1,3,19.482974,445.9844
"647", 463,2,45.90679,"m",1,3,1,1,3,1,2,3,2,1,1,2,4,2,1,1,1,4,2,1,2,1,5,2,1,2,1,3,1,2,2,3,1,1,1,3,3,2,1,14.687410,297.4818
"648", 415,2,52.81127,"m",2,4,3,3,1,3,2,2,3,3,2,4,1,3,1,3,2,1,1,2,3,5,1,3,3,2,4,1,4,4,3,3,4,1,5,4,4,1,4,16.665294,446.0663
"649", 913,2,28.47200,"m",2,4,2,1,2,1,3,2,1,1,3,4,3,3,3,5,1,2,3,1,2,4,4,3,1,2,4,1,2,2,1,2,2,3,1,2,5,2,3,17.362139,365.0507
"650", 301,2,43.02322,"f",1,3,1,4,3,2,4,3,4,2,1,3,1,1,3,2,2,3,3,2,3,3,2,3,1,1,4,1,3,2,1,4,4,1,2,2,4,2,3,16.172335,326.1024
"651", 200,2,45.94430,"m",1,2,5,4,2,1,3,3,2,2,1,2,3,1,1,5,1,2,2,1,2,4,1,3,3,1,3,2,1,1,1,3,3,3,3,1,3,1,3,12.933749,347.8994
"652", 800,2,31.10423,"f",4,3,4,3,1,1,5,1,2,2,2,4,1,4,3,1,2,3,1,2,3,2,2,1,4,2,2,1,3,4,2,2,2,1,3,3,2,2,3,21.208812,382.5205
